airport_id,airport_name,city_name,latitude,longitude
SOV,Seldovia Airport,"Seldovia, AK",59.44388889,-151.705
SOW,Show Low Regional,"Show Low, AZ",34.26555556,-110.00555559999998
SPA,Spartanburg Downtown Memorial,"Spartanburg, SC",34.91583333,-81.95638889
SPB,Charlotte Amalie Harbor Seaplane Base,"Charlotte Amalie, VI",18.33861111,-64.94083333
SPF,Black Hills Clyde Ice Field,"Spearfish, SD",44.48111111,-103.78611109999999
SPG,Albert Whitted,"Tampa, FL",27.765,-82.62694444
SPI,Abraham Lincoln Capital,"Springfield, IL",39.84416667,-89.67805556
SPN,Francisco C. Ada Saipan International,"Saipan, TT",15.12027778,145.73
SPQ,Catalina Air-Sea Terminal Heliport,"San Pedro, CA",33.74861111,-118.275
SPS,Sheppard AFB/Wichita Falls Municipal,"Wichita Falls, TX",33.98888889,-98.49194444
SPW,Spencer Municipal,"Spencer, IA",43.16555556,-95.20277778
SPZ,Springdale Municipal,"Springdale, AR",36.17638889,-94.11916667
SQA,Santa Ynez Airport,"Santa Ynez, CA",34.60694444,-120.07555559999999
SQI,Whiteside County-Jos H. Bittorf Field,"Sterling/Rockfalls, IL",41.74277778,-89.67638889
SQL,San Carlos Airport,"San Carlos, CA",37.51194444,-122.24944440000002
SQV,Sequim Valley,"Sequim, WA",48.09777778,-123.18694440000002
SRC,Searcy Municipal,"Searcy, AR",35.21055556,-91.7375
SRF,Hamilton AFB,"Novato, CA",38.06833333,-122.50194440000001
SRQ,Sarasota/Bradenton International,"Sarasota/Bradenton, FL",27.39555556,-82.55444444
SRV,Stony River Airport,"Stony River, AK",61.78972222,-156.5886111
SRW,Mid Carolina Regional,"Salisbury, NC",35.64583333,-80.52027778
SSB,Christiansted Harbor Seaplane Base,"Christiansted, VI",17.74916667,-64.70527778
SSC,Shaw AFB,"Sumter, SC",33.97277778,-80.47055556
SSI,McKinnon St Simons Island,"Brunswick, GA",31.15194444,-81.39111111
SSM,Sault Ste. Marie Metropolitan Area,"Sault Ste. Marie, MI",46.48055556,-84.36805556
SSW,Stuart Island Airpark,"Stuart Island, WA",48.67277778,-123.1758333
STC,St. Cloud Regional,"St. Cloud, MN",45.54666667,-94.06
STE,Stevens Point Municipal,"Stevens Point, WI",44.54527778,-89.53027778
STF,George M. Bryan,"Starkville, MS",33.43305556,-88.84861111
STG,St. George Island Airport,"St. George Island, AK",56.60083333,-169.5641667
STJ,Rosecrans Memorial,"St. Joseph, MO",39.77194444,-94.90972222
STK,Sterling Municipal,"Sterling, CO",40.61416667,-103.2641667
STL,St Louis Lambert International,"St. Louis, MO",38.74861111,-90.37
STP,St. Paul Downtown Holman Field,"Minneapolis/St. Paul, MN",44.93472222,-93.06027778
STQ,St. Marys Municipal,"St. Marys, PA",41.4125,-78.5025
STS,Charles M. Schulz - Sonoma County,"Santa Rosa, CA",38.50972222,-122.81277779999999
STT,Cyril E King,"Charlotte Amalie, VI",18.33722222,-64.97333333
STX,Henry E. Rohlsen,"Christiansted, VI",17.70138889,-64.80194444
SUA,Witham Field,"Stuart, FL",27.18166667,-80.22138889
SUC,Schloredt,"Sundance, WY",44.39027778,-104.3983333
SUE,Door County Cherryland,"Sturgeon Bay, WI",44.84361111,-87.42166667
SUM,Sumter Airport,"Sumter, SC",33.995,-80.36138889
SUN,Friedman Memorial,"Sun Valley/Hailey/Ketchum, ID",43.50388889,-114.29555559999999
SUO,Sunriver Airport,"Sunriver, OR",43.87638889,-121.45305559999998
SUS,Spirit of St. Louis,"St. Louis, MO",38.66222222,-90.65194444
SUU,Travis AFB,"Fairfield, CA",38.26444444,-121.92416670000001
SUW,Richard I Bong,"Superior, WI",46.68972222,-92.09472222
SUX,Sioux Gateway/Col. Bud Day Field,"Sioux City, IA",42.4025,-96.38444444
SVA,Savoonga Airport,"Savoonga, AK",63.68638889,-170.4930556
SVC,Grant County,"Silver City/Hurley, NM",32.63666667,-108.1563889
SVH,Statesville Regional,"Statesville, NC",35.765,-80.95388889
SVN,Hunter AAF,"Savannah, GA",32.01,-81.14611111
SVS,Stevens Village Airport,"Stevens Village, AK",66.01694444,-149.05444440000002
SVW,Sparrevohn LRRS,"Sparrevohn, AK",61.09722222,-155.5747222
SWD,Seward Airport,"Seward, AK",60.13,-149.4169444
SWF,Stewart International,"Newburgh/Poughkeepsie, NY",41.50416667,-74.10472222
SWO,Stillwater Regional,"Stillwater, OK",36.16138889,-97.08583333
SWW,Avenger Field,"Sweetwater, TX",32.46722222,-100.4666667
SXP,Nunam Iqua,"Sheldon Point, AK",62.52055556,-164.84777780000002
SXQ,Soldotna Airport,"Soldotna, AK",60.47527778,-151.03972219999997
SXY,Sidney Municipal,"Sidney, NY",42.3025,-75.41583333
SYA,Eareckson AS,"Shemya, AK",52.71222222,174.1136111
SYB,Seal Bay Airport,"Seal Bay, AK",58.38333333,-152.2333333
SYI,Bomar Field-Shelbyville Municipal,"Shelbyville/Tullahoma, TN",35.55944444,-86.4425
SYN,Stanton Airport,"Stanton, MN",44.47555556,-93.01638889
SYR,Syracuse Hancock International,"Syracuse, NY",43.11111111,-76.10638889
SZL,Whiteman AFB,"Knob Noster, MO",38.73027778,-93.54777778
SZP,Santa Paula Airport,"Santa Paula, CA",34.34694444,-119.06166670000002
TAD,Las Animas County,"Trinidad, CO",37.25972222,-104.3391667
TAL,Ralph M Calhoun Memorial,"Tanana, AK",65.17444444,-152.1080556
TAV,Tau Airport,"Tau, TT",-14.22916667,-169.5111111
TBN,Waynesville-St. Robert Regional Forney Field,"Fort Leonard Wood, MO",37.74166667,-92.14083333
TBR,Statesboro-Bulloch County,"Statesboro, GA",32.48277778,-81.73694444
TCC,Tucumcari Municipal,"Tucumcari, NM",35.18277778,-103.6030556
TCL,Tuscaloosa Regional,"Tuscaloosa, AL",33.22055556,-87.61138889
TCM,McChord Field,"Tacoma, WA",47.13777778,-122.4763889
TCS,Truth Or Consequences Municipal,"Truth Or Consequences, NM",33.23527778,-107.27
TCT,Takotna Airport,"Takotna, AK",62.99305556,-156.02972219999998
TDF,Person County,"Roxboro, NC",36.28472222,-78.98472222
TDW,Tradewind,"Amarillo, TX",35.17,-101.8258333
TDZ,Metcalf Field,"Toledo, OH",41.65,-83.53333333
TEB,Teterboro Airport,"Teterboro, NJ",40.85,-74.06083333
TEH,Tetlin Airport,"Tetlin, AK",63.12472222,-142.51861110000002
TEK,Tatitlek Airport,"Tatitlek, AK",60.8725,-146.6911111
TEX,Telluride Regional,"Telluride, CO",37.95388889,-107.9088889
TGE,Sharpe Field,"Tuskegee, AL",32.49194444,-85.77555556
THA,Tullahoma Regional Airport/William Northern Field,"Tullahoma, TN",35.38,-86.24638889
THP,Hot Springs County Thermopolis Municipal,"Thermopolis, WY",43.65833333,-108.21305559999999
THV,York Airport,"York, PA",39.91694444,-76.87305556
TIK,Tinker AFB,"Oklahoma City, OK",35.41472222,-97.38666667
TIQ,Tinian International,"Tinian, TT",14.99916667,145.61944440000002
TIW,Tacoma Narrows,"Tacoma, WA",47.26805556,-122.57805559999998
TIX,Space Coast Regional,"Titusville, FL",28.51472222,-80.79916667
TKA,Talkeetna Airport,"Talkeetna, AK",62.32138889,-150.09277780000002
TKE,Tenakee Airport,"Tenakee, AK",57.71666667,-135.2
TKF,Truckee Tahoe,"Truckee, CA",39.32,-120.13944440000002
TKI,Tokeen Airport,"Tokeen, AK",55.9375,-133.325
TKJ,Tok Junction,"Tok, AK",63.32944444,-142.9536111
TKL,Taku Seaplane Base,"Taku Lodge, AK",58.49,-133.9416667
TLA,Teller Airport,"Teller, AK",65.24027778,-166.33944440000002
TLF,Telida Airport,"Telida, AK",63.37888889,-153.2841667
TLH,Tallahassee International,"Tallahassee, FL",30.39666667,-84.35083333
TLJ,Tatalina LRRS,"Tatalina, AK",62.895,-155.97805559999998
TLR,Mefford Field,"Tulare, CA",36.15666667,-119.32666670000002
TLT,Tuluksak Airport,"Tuluksak, AK",61.08777778,-160.9233333
TMA,Henry Tift Myers,"Tifton, GA",31.42944444,-83.48916667
TMB,Miami Executive,"Miami, FL",25.6475,-80.43333333
TN1,Lebanon Municipal,"Lebanon, TN",36.19027778,-86.31555556
TN2,Upper Cumberland Regional,"Sparta, TN",36.05694444,-85.53
TN3,Ellington,"Lewisburg, TN",35.50694444,-86.80388889
TN4,Abernathy Field,"Pulaski, TN",35.15416667,-87.05694444
TN5,Franklin Wilkins,"Lexington, TN",35.65138889,-88.37888889
TN6,Dyersburg Regional,"Dyersburg, TN",35.99805556,-89.40666667
TN7,Winchester Municipal,"Winchester, TN",35.1775,-86.06611111
TNC,Tin City LRRS,"Tin City, AK",65.56416667,-167.9225
TNK,Tununak Airport,"Tununak, AK",60.56944444,-165.2463889
TNP,Twentynine Palms Airport,"Twentynine Palms, CA",34.13166667,-115.94583329999999
TNT,Dade-Collier Training and Transition,"Miami, FL",25.86194444,-80.89694444
TNU,Newton Municipal Earl Johnson Field,"Newton, IA",41.67444444,-93.02166667
TOA,Zamperini Field,"Torrance, CA",33.80333333,-118.33972220000001
TOG,Togiak Airport,"Togiak, AK",59.05361111,-160.3966667
TOL,Toledo Express,"Toledo, OH",41.58694444,-83.80777778
TOP,Philip Billard Municipal,"Topeka, KS",39.06861111,-95.6225
TOR,Torrington Municipal,"Torrington, WY",42.06444444,-104.1527778
TPA,Tampa International,"Tampa, FL",27.97555556,-82.53333333
TPB,Allen Air Park,"Topeka, KS",39.025,-95.75805556
TPF,Peter O'Knight,"Tampa, FL",27.91555556,-82.44944444
TPH,Tonopah Airport,"Tonopah, NV",38.06027778,-117.08694440000001
TPL,Draughon-Miller Central Texas Regional,"Temple, TX",31.15194444,-97.41611111
TRH,Trona Airport,"Trona, CA",35.81277778,-117.32694440000002
TRI,Tri Cities,"Bristol/Johnson City/Kingsport, TN",36.47527778,-82.4075
TRM,Jacqueline Cochran Regional,"Thermal, CA",33.62666667,-116.1597222
TSG,Tanacross Airport,"Tanacross, AK",63.37416667,-143.3288889
TSM,Taos Regional,"Taos, NM",36.45166667,-105.67305559999998
TSP,Tehachapi Municipal,"Tehachapi, CA",35.135,-118.43916670000002
TSS,East 34th Street Heliport,"New York, NY",40.7425,-73.97222222
TTD,Portland Troutdale,"Troutdale, OR",45.54944444,-122.4013889
TTN,Trenton Mercer,"Trenton, NJ",40.27666667,-74.81333333
TUH,Arnold AFB,"Tullahoma, TN",35.3925,-86.08583333
TUL,Tulsa International,"Tulsa, OK",36.19833333,-95.88805556
TUP,Tupelo Regional,"Tupelo, MS",34.26888889,-88.77
TUS,Tucson International,"Tucson, AZ",32.11888889,-110.94444440000001
TVC,Cherry Capital,"Traverse City, MI",44.74166667,-85.58194444
TVF,Thief River Falls Regional,"Thief River Falls, MN",48.06555556,-96.185
TVI,Thomasville Regional,"Thomasville, GA",30.90194444,-83.88111111
TVL,Lake Tahoe Airport,"Lake Tahoe, CA",38.89388889,-119.9952778
TWA,Twin Hills Airport,"Twin Hills, AK",59.07444444,-160.275
TWD,Jefferson County International,"Port Townsend, WA",48.05388889,-122.81055559999999
TWE,Taylor Airport,"Taylor, AK",65.67916667,-164.7988889
TWF,Joslin Field - Magic Valley Regional,"Twin Falls, ID",42.48194444,-114.48777779999999
TWH,Two Harbors Airport,"Two Harbors, CA",33.425,-118.50833329999999
TX1,Mesquite Metro,"Mesquite, TX",32.74694444,-96.53055556
TX2,Denver City Airport,"Denver City, TX",32.97472222,-102.845
TX3,Port Isabel - Cameron County,"Port Isabel, TX",26.16611111,-97.34583333
TX4,Bruce Field,"Ballinger, TX",31.67444444,-99.97694444
TX5,Cleburne Regional,"Cleburne, TX",32.35361111,-97.43388889
TX6,Horseshoe Bay Resort,"Horseshoe Bay, TX",30.52694444,-98.35888889
TX7,Post Garza County Municipal,"Post, TX",33.20333333,-101.3383333
TXK,Texarkana Regional-Webb Field,"Texarkana, AR",33.45361111,-93.99111111
TYE,Tyonek Airport,"Tyonek, AK",61.07666667,-151.13805559999997
TYR,Tyler Pounds Regional,"Tyler, TX",32.35388889,-95.40277778
TYS,McGhee Tyson,"Knoxville, TN",35.80944444,-83.99527778
TYZ,Taylor Airport,"Taylor, AZ",34.45277778,-110.115
UAM,Andersen AFB,"Guam, TT",13.58388889,144.93
UBF,Chatham Municipal,"Chatham, MA",41.68833333,-69.98972222
UBS,Columbus-Lowndes County,"Columbus, MS",33.46527778,-88.38083333
UCA,Oneida County,"Utica/Rome, NY",43.14138889,-75.38027778
UCY,Everett-Stewart Regional,"Union City, TN",36.37972222,-88.98583333
UDD,Bermuda Dunes Airport,"Bermuda Dunes, CA",33.74833333,-116.27472220000001
UDG,Darlington County,"Darlington, SC",34.44944444,-79.89
UES,Waukesha County,"Waukesha, WI",43.04111111,-88.23694444
UGA,Ugashik Airport,"Ugashik, AK",57.50638889,-157.3916667
UGB,Ugashik Bay,"Pilot Point, AK",57.42527778,-157.74
UGI,Uganik Airport,"Uganik, AK",57.75,-153.31666669999998
UGN,Waukegan National,"Waukegan, IL",42.42222222,-87.86777778
UGS,Ugashik Airport,"Ugashik, AK",57.52333333,-157.3961111
UIN,Quincy Regional-Baldwin Field,"Quincy, IL",39.94305556,-91.19444444
UKI,Ukiah Municipal,"Ukiah, CA",39.12583333,-123.20083329999999
ULM,New Ulm Municipal,"New Ulm, MN",44.31833333,-94.50166667
ULS,Ulysses Airport,"Ulysses, KS",37.60388889,-101.37361109999999
UMB,North Shore,"Umnak, AK",53.37666667,-167.8875
UMM,Summit Airport,"Summit, AK",63.33111111,-149.1288889
UMT,Umiat Airport,"Umiat, AK",69.37111111,-152.135
UNK,Unalakleet Airport,"Unalakleet, AK",63.88861111,-160.7991667
UNS,Umnak Airport,"Umnak, AK",53.22388889,-168.43222219999998
UOX,University-Oxford,"Oxford, MS",34.38444444,-89.53694444
UPP,Upolu,"Upolo Point, HI",20.26527778,-155.86
UQE,The Queens,"Queens, AK",58.87194444,-158.4716667
USI,Usi Belli Coal Mine,"Usibelli, AK",63.86666667,-148.7833333
UST,Northeast Florida Regional,"St. Augustine, FL",29.95916667,-81.33972222
UT1,Heber City Municipal - Russ McDonald Field,"Heber, UT",40.48194444,-111.42888889999999
UTM,Tunica Municipal,"Tunica, MS",34.685,-90.34777778
UTO,Indian Mountain LRRS,"Utopia, AK",65.99277778,-153.7036111
UUK,North Kuparuk,"Kuparuk, AK",70.36222222,-149.0283333
UVA,Garner Field,"Uvalde, TX",29.21138889,-99.74361111
UXA,Lik Camp Airport,"Lik Camp, AK",68.16666667,-163.2
UXC,Hawley Municipal,"Hawley, MN",46.88388889,-96.35055556
UXD,Chowchilla Airport,"Chowchilla, CA",37.11333333,-120.24694440000002
UXE,Faulkton Municipal,"Faulkton, SD",45.03055556,-99.11277778
UXF,Stanford Field,"St. Anthony, ID",43.95027778,-111.68472220000001
UXG,Dutch John Airport,"Dutch John, UT",40.91777778,-109.39055559999998
UXI,Calder Bay Airport,"Calder Bay, AK",56.17166667,-133.4930556
UXJ,Central Kentucky Regional,"Richmond, KY",37.63166667,-84.3325
UXK,Petaluma Municipal,"Petaluma, CA",38.25777778,-122.6052778
UXL,Chariot Airport,"Chariot, AK",68.09722222,-165.76388889999998
UXM,47-Mile Mine Airport,"47-Mile Mine, AK",61.04444444,-158.14527780000003
UXN,Big Sandy Regional,"Prestonsburg, KY",37.75111111,-82.63666667
UXO,Fitchburg Municipal,"Fitchburg, MA",42.55416667,-71.75888889
UXP,Stennis International,"Bay St. Louis, MS",30.36777778,-89.45472222
UXR,Monument Valley Airport,"Monument Valley, UT",37.01666667,-110.20055559999999
UXS,Cimarron Municipal,"Cimarron, KS",37.83333333,-100.3469444
LPR,Lorain County Regional,"Lorain/Elyria, OH",41.34416667,-82.17777778
UXU,Cheboygan County,"Cheboygan, MI",45.65388889,-84.51916667
UXV,Enterprise Municipal,"Enterprise, OR",45.42472222,-117.26472220000001
UXW,Putnam County,"Cookeville, TN",36.19333333,-85.48694444
UXX,Hot Springs Airport,"Hot Springs, MT",47.6125,-114.6133333
UXY,Circle Town County,"Circle, MT",47.41833333,-105.56083329999998
UXZ,Garrison Municipal,"Garrison, ND",47.65611111,-101.4366667
VA1,Emporia Greensville Regional,"Emporia, VA",36.68694444,-77.48277778
VA2,Chesapeake Regional,"Chesapeake, VA",36.66555556,-76.32055556
VA3,Mountain Empire,"Marion/Wytheville, VA",36.89472222,-81.35
VA4,Leesburg Executive,"Leesburg, VA",39.07805556,-77.5575
VAD,Moody AFB,"Valdosta, GA",30.96861111,-83.19305556
VAK,Chevak Airport,"Chevak, AK",61.54083333,-165.6008333
VBG,Vandenberg AFB,"Lompoc, CA",34.73722222,-120.58444440000001
VCB,View Cove Airport,"View Cove, AK",55.06666667,-133.0166667
VCT,Victoria Regional,"Victoria, TX",28.8525,-96.91861111
VCV,Southern California Logistics,"Victorville, CA",34.5975,-117.38305559999999
VDI,Vidalia Regional,"Vidalia, GA",32.19277778,-82.37111111
VDZ,Valdez Pioneer Field,"Valdez, AK",61.13416667,-146.24472219999998
VEE,Venetie Airport,"Venetie, AK",67.00861111,-146.3663889
VEL,Vernal Regional,"Vernal, UT",40.43611111,-109.5113889
VEO,Roy Otten Memorial Airfield,"Versailles, MO",38.42777778,-92.875
VGT,North Las Vegas,"Las Vegas, NV",36.21055556,-115.19444440000001
VIH,Rolla National,"Vichy, MO",38.1275,-91.76944444
VIK,Kavik River Airport,"Kavik River, AK",69.67722222,-146.8991667
VIS,Visalia Municipal,"Visalia, CA",36.31861111,-119.39277779999999
VKS,Vicksburg Municipal,"Vicksburg, MS",32.23916667,-90.92805556
VLD,Valdosta Regional,"Valdosta, GA",30.78138889,-83.27611111
VNC,Venice Municipal,"Venice, FL",27.07166667,-82.44027778
VNY,Van Nuys Airport,"Van Nuys, CA",34.20972222,-118.49
VOK,Volk Field,"Camp Douglas, WI",43.93916667,-90.25305556
VPC,Cartersville Airport,"Cartersville, GA",34.12305556,-84.84861111
VPS,Eglin AFB Destin Fort Walton Beach,"Valparaiso, FL",30.48333333,-86.52527778
VPZ,Porter County Regional,"Valparaiso, IN",41.45388889,-87.00694444
VQS,Antonio Rivera Rodriguez,"Vieques, PR",18.13472222,-65.49361111
VRB,Vero Beach Regional,"Vero Beach, FL",27.65555556,-80.41805556
VSF,Hartness State,"Springfield, VT",43.34361111,-72.51722222
VTN,Miller Field,"Valentine, NE",42.85666667,-100.54888890000001
VUJ,Stanly County,"Albemarle, NC",35.41666667,-80.15083333
VUO,Pearson Field,"Vancouver, WA",45.62055556,-122.6563889
VWA,Headland Municipal,"Headland, AL",31.36416667,-85.3125
VWB,Myrtle Creek Municipal,"Myrtle Creek, OR",42.99722222,-123.31527779999999
VWC,Sumner County Regional,"Gallatin, TN",36.375,-86.40833333
VWD,Hanford Municipal,"Hanford, CA",36.31666667,-119.62777779999999
VWE,Lake Chelan,"Chelan, WA",47.86611111,-119.94277779999999
VWF,Custer County,"Custer, SD",43.73361111,-103.6194444
VWG,Tillamook,"Garibaldi, OR",45.41833333,-123.81444440000001
VWH,Odessa Schlemeyer Field,"Midland/Odessa, TX",31.92138889,-102.38722220000001
VWI,California City Municipal,"California City, CA",35.15111111,-118.01666670000002
VWJ,McNeil,"Cameron, SC",33.55944444,-80.64833333
VWK,Saratoga County,"Saratoga Springs, NY",43.05083333,-73.86166667
VWL,Nary National Shefland Field,"Bemidji, MN",47.37527778,-94.79861111
VWM,Weed Airport,"Weed, CA",41.48083333,-122.45444440000001
VWN,Avi Suquilla,"Parker, AZ",34.14972222,-114.26777779999999
VWO,Arlington Municipal,"Arlington, WA",48.16083333,-122.15916670000001
VWP,Bernard Usfs,"Bernard, ID",44.97972222,-114.73472220000001
VWQ,Kingdon Airpark,"Lodi, CA",38.09166667,-121.35944440000002
VWR,Independence Airport,"Independence, CA",36.81638889,-118.205
VWS,Colonel James Jabara,"Wichita, KS",37.7475,-97.22111111
VWT,Jimmy Carter Regional,"Americus, GA",32.11083333,-84.18888889
VWW,Deer Lodge-City-County,"Deer Lodge, MT",46.38777778,-112.765
VWX,South Texas Regional at Hondo,"Hondo, TX",29.35916667,-99.1775
VWZ,Granite Creek Mine Airport,"Granite Creek Mine, AK",62.36305556,-156.97416669999998
VYS,Illinois Valley Regional,"Peru, IL",41.35027778,-89.15305556
VZA,Marvel Creek Mine Airport,"Marvel Creek Mine, AK",60.90611111,-159.6391667
VZB,Mitrofania Airport,"Mitrofania, AK",56.00166667,-158.83333330000002
VZC,Mush Bay Airport,"Mush Bay, AK",57.7,-153.4733333
VZD,Campbell Lagoon Airport,"Campbell Lagoon, AK",57.85555556,-153.6333333
VZE,Frazer Lake Airport,"Frazer Lake, AK",57.20833333,-154.0861111
VZF,Afognak Straits Airport,"Afognak Straits, AK",58.0,-152.81666669999998
VZG,Moffet Bay Airport,"Moffet Bay, AK",55.42833333,-162.63
VZH,Mineola Wisener Field,"Mineola, TX",32.67666667,-95.51083333
VZI,Brundidge Municipal,"Brundidge, AL",31.73333333,-85.80472222
VZJ,Payette Municipal,"Payette, ID",44.09444444,-116.9036111
VZL,Los Alamitos AAF,"Los Alamitos, CA",33.79,-118.05138889999999
VZM,Jensens Strip Airport,"Jensens Strip, AK",57.95,-157.05
VZN,Wildman Creek Airport,"Wildman Creek, AK",56.25,-159.91666669999998
VZO,Stepovak Airport,"Stepovak, AK",55.83333333,-159.8666667
VZQ,Puale Bay Airport,"Puale Bay, AK",57.73333333,-155.6333333
VZR,Katmai Bay Airport,"Katmai Bay, AK",58.0,-154.9666667
VZS,Kashvik Bay Airport,"Kashvik Bay, AK",57.96666667,-155.1333333
VZT,Cinder Mountain Airport,"Cinder Mountain, AK",57.05833333,-157.8
VZU,Hagemeister Island Airport,"Hagemeister Island, AK",58.75,-160.83333330000002
VZV,Cape Peirce Airport,"Cape Peirce, AK",58.55277778,-161.76861110000002
VZW,Cape Greig Airport,"Cape Greig, AK",57.71666667,-157.7166667
VZY,Katmai Lodge Airport,"Katmai Lodge, AK",59.07,-156.0483333
VZZ,South St. Paul Municipal-Richard E. Fleming Field,"South St. Paul, MN",44.85722222,-93.03277778
WA2,Mansfield Airport,"Mansfield, WA",47.80944444,-119.63694440000002
WA3,Bayview Farms,"Burlington, WA",48.52083333,-122.4652778
WA4,Isaacson,"Medical Lake, WA",47.65916667,-117.68166670000001
WA5,Methow Valley State,"Winthrop, WA",48.425,-120.14583329999999
WA6,Stehekin Seaplane Landing,"Stehekin, WA",48.3,-120.65
WA7,Chelan Seaplane Landing,"Chelan, WA",47.83333333,-120.03333329999998
WAA,Wales Airport,"Wales, AK",65.6225,-168.095
WAL,Wallops Flight Facility,"Chincoteague, VA",37.94027778,-75.46638889
WAR,Warsaw Municipal,"Warsaw, IN",41.27472222,-85.84
WAS,Washington DC Metropolitan Area,"Washington, DC",38.88333333,-77.03333333
WBB,Stebbins Airport,"Stebbins, AK",63.51583333,-162.2780556
WBH,Commerce/Montebello Heliport,"Commerce/Montebello, CA",34.01666667,-118.13333329999999
WBN,Woburn Airport,"Woburn, MA",42.39722222,-71.15277778
WBQ,Beaver Airport,"Beaver, AK",66.36222222,-147.4063889
WBR,Roben-Hood,"Big Rapids, MI",43.72277778,-85.50416667
WBS,Bennettsville Airport,"Bennettsville, SC",34.62194444,-79.7325
WBY,Downtown Airport,"Downtown, CA",34.0525,-118.2594444
WCL,Whalers Cove Lodge Airport,"Whalers Cove Lodge, AK",57.46666667,-134.56666669999998
WCR,Chandalar Lake,"Chandalar, AK",67.50444444,-148.4833333
WDB,Wide Bay Airport,"Wide Bay, AK",57.37138889,-156.4125
WDG,Enid Woodring Regional,"Enid, OK",36.37583333,-97.78944444
WA8,Waldronaire,"Eastsound, WA",48.71166667,-123.01833329999998
WDR,Barrow County,"Winder, GA",33.98277778,-83.6675
WFB,Ketchikan Waterfront Seaplane Base,"Ketchikan, AK",55.35805556,-131.6683333
WGO,Winchester Regional,"Winchester, VA",39.14361111,-78.14444444
WFK,Northern Aroostook Regional,"Frenchville, ME",47.28555556,-68.31277778
WHD,Hyder Seaplane Base,"Hyder, AK",55.90361111,-130.005
WHR,Vail/Avon,"Eagle, CO",39.61666667,-106.3838889
WHT,Wharton Regional,"Wharton, TX",29.25416667,-96.15444444
WI1,Black River Falls Area,"Black River Falls, WI",44.25083333,-90.85527778
WI2,Price County,"Phillips, WI",45.70888889,-90.4025
WIB,Wilbur Airport,"Wilbur, WA",47.75333333,-118.745
WJF,General William J. Fox Airfield,"Lancaster, CA",34.74111111,-118.2186111
WKK,Aleknagik New,"Aleknagik, AK",59.2825,-158.61777780000003
WKL,Waikoloa Heliport,"Waikoloa Village, HI",19.91361111,-155.8638889
WKV,Penns Landing Seaplane Base,"Philadelphia, PA",39.96527778,-75.1375
WLB,Labouchere Bay Airport,"Labouchere Bay, AK",56.28333333,-133.65
WLD,Strother Field,"Winfield, KS",37.16861111,-97.0375
WLK,Selawik Airport,"Selawik, AK",66.60027778,-159.9858333
WLM,Waltham Hospital Heliport,"Waltham, MA",42.3675,-71.23472222
WLW,Willows Glenn County,"Willows, CA",39.51583333,-122.21722220000001
WMC,Winnemucca Municipal,"Winnemucca, NV",40.89666667,-117.80583329999999
WMH,Baxter County,"Mountain Home, AR",36.36888889,-92.47055556
WMK,Meyers Chuck Seaplane Base,"Meyers Chuck, AK",55.74,-132.25333329999998
WMO,White Mountain Airport,"White Mountain, AK",64.68916667,-163.41277780000001
WNA,Napakiak Airport,"Napakiak, AK",60.69027778,-161.9786111
WOD,Wood River Airport,"Wood River, AK",59.06666667,-134.75
WOW,Willow Airport,"Willow, AK",61.75416667,-150.0516667
WQA,Ovid Airport,"Ovid, NY",42.65472222,-76.79638889
WQB,Mandan Municipal,"Mandan, ND",46.76805556,-100.8944444
WQC,Ravalli County,"Hamilton, MT",46.25138889,-114.12555559999998
WQD,Tulelake Municipal,"Tulelake, CA",41.89055556,-121.36055559999998
WQE,Dinsmore Airport,"Dinsmore, CA",40.49194444,-123.5983333
WQF,Rigby Airport,"Rigby, ID",43.6425,-111.92944440000001
WQG,Hesperia Airport,"Hesperia, CA",34.37694444,-117.3161111
WQH,Butte Valley,"Dorris, CA",41.88722222,-121.97555559999999
WQI,Connell City,"Connell, WA",46.66138889,-118.83055559999998
WQJ,Peard Bay Airport,"Peard Bay, AK",70.8,-158.33333330000002
WQK,Townsend Airport,"Townsend, MT",46.33111111,-111.4825
WQL,Bluff Airport,"Bluff, AK",64.59055556,-163.77527780000003
CWF,Chennault International,"Lake Charles, LA",30.21055556,-93.14305556
WQN,Taylor County,"Campbellsville, KY",37.35833333,-85.30944444
WQO,Rosamond Skypark,"Rosamond, CA",34.87055556,-118.20555559999998
WQP,Oceano County,"Oceano, CA",35.10138889,-120.62222220000001
WQQ,Custer State Park,"Fairburn, SD",43.725,-103.35
WQR,Tibbetts,"Naknek, AK",58.73416667,-157.00722219999997
WQS,Poplar Municipal,"Poplar, MT",48.13444444,-105.1622222
WQT,Bridger Municipal,"Bridger, MT",45.29166667,-108.9258333
WQU,Portales Municipal,"Portales, NM",34.14555556,-103.41027779999999
WQW,David River Airport,"David River, AK",55.91444444,-161.6375
WQX,Kiavak Airport,"Kiavak, AK",57.01666667,-153.66666669999998
WQY,Port Wakefield Airport,"Port Wakefield, AK",58.05277778,-153.05
WQZ,Chignik Lake Airport,"Chignik Lake, AK",56.25555556,-158.77777780000002
WRB,Robins AFB,"Macon, GA",32.64027778,-83.59194444
WRG,Wrangell Airport,"Wrangell, AK",56.48444444,-132.3697222
WRI,McGuire Field,"Fort Dix, NJ",40.01555556,-74.59166667
WRL,Worland Municipal,"Worland, WY",43.96277778,-107.95055559999999
WSB,Steamboat Bay Airport,"Steamboat Bay, AK",55.51666667,-133.63333329999998
WSG,Washington County,"Washington, PA",40.13638889,-80.29027778
